,distBF,distRA,distSeaTac
19251,80419.22997222329,57497.82463131685,59168.59840252599
19252,130637.21027101007,125663.73678435221,152003.583275467
19253,51185.15729431871,33850.08591460187,25180.390919536363
19254,49557.509916530296,67226.20446302874,80429.55864175357
19255,44941.195573849174,34105.03131809868,60643.35611930599
19256,31189.312253865584,23621.346421562954,49039.703267167926
19257,65135.57155254329,52281.18005934665,78901.83643167999
19258,64955.2090510545,60154.1739690327,86082.21880378966
19259,93213.05359595649,80035.70066960719,62497.66456005234
19260,81864.00540561932,67405.51871515316,93681.06148638767
19261,136923.2328901895,113828.16057563371,132164.66373320756
19262,25672.60911902487,31580.476629644614,52055.4605560999
19263,14215.066791436928,36966.153766409974,33196.00303312879
19264,124902.27745295023,103017.10503536703,123756.03592286845
19265,19568.771881655528,42534.41932874304,37111.49009673623
19266,9621.830836220397,27842.53533527207,39823.034813203405
19267,38637.025454514885,59110.636438650225,69086.47298012153
19268,46563.5960221001,66308.63165490403,77118.26254866237
19269,60797.71407806263,80425.16083215666,91223.85784079012
19270,48527.108453260735,62416.03739287612,79069.10503703843
19271,26983.89767539692,51638.98210729161,50663.687266040695
19272,35910.48005073327,54245.98405023834,66789.63384238708
19273,60031.1303597569,80914.18103602162,89907.7071376177
19274,95221.6635523834,73196.52666544687,71272.6279783155
19275,62168.58680534161,77576.4398624741,93016.68026519596
19276,42718.753845819316,63922.58204812156,72755.1423550855
19277,73859.2861787986,49499.695352481176,58288.63660785095
19278,72900.27594438006,87391.39080693161,103692.29353523007
19279,43291.11445950619,19526.4859506931,31024.66491987636
19280,54989.763826964845,72093.10827224732,85876.03904209538
19281,36343.25973267394,21519.859863070316,48179.36299163177
19282,47029.772528475885,24104.205119838127,31132.797737749737
19283,62889.95054394756,83766.0804956556,92726.49440525039
19284,17886.97118482449,37521.57825159641,28992.582842474414
19285,109149.49414796228,85590.04182789267,88139.47282833926
19286,95691.34183582228,92281.65455843337,118177.24967901237
19287,13249.254717598058,31124.569470862705,43708.360403026665
19288,79284.98931608527,55911.39779136159,59305.64164104537
19289,26447.28653303623,43376.66488568917,57204.45493470002
19290,71689.40084299623,56076.34325492494,82211.526280054
19291,29463.459069474353,46363.601713681914,60261.80566410821
19292,23623.852609924656,41233.53210564952,54423.89640719566
19293,75646.31478109735,93171.9952667502,106451.20324335094
19294,13893.84354870495,11159.076864572793,23697.72035721718
19295,33025.72948041485,33151.8635545997,56556.891282078395
19296,33762.06487317211,50635.16345724582,64600.75390753095
19297,63159.245487901906,72084.33761386752,92404.323524216
19298,74319.51513415514,66804.01197533039,93278.5473343418
19299,4003.8432502962605,28108.1958031948,31222.809073779797
19300,66831.4750574633,83511.9016180257,97717.89761972857
19301,90318.6102142819,105236.12356309293,121183.52588409923
19302,70375.03633418339,79568.81918310776,99811.3721139781
19303,72150.96130836399,49975.88450558556,49983.08512625556
19304,68809.47822236478,58873.56767799477,37919.48586256021
19305,89428.74509359396,102016.73492080714,119980.92829103438
19306,54249.031545638856,74087.3491992724,84676.90125656026
19307,53104.00664618439,29508.622256860974,37377.118027924735
19308,57440.54035844083,72579.03723358108,88246.80647820423
19309,61089.48165411064,37031.39790801341,56073.67007452023
19310,20997.322183256285,45585.24922222806,44632.73253406009
19311,85351.62953821334,102721.3483562383,116149.48683357696
19312,64579.73134178797,82888.19978321902,95311.29355528478
19313,79915.4123019792,61397.32714423149,52244.93347445676
19314,143620.2713802312,122661.92830899697,116918.23524120868
19315,83570.00908729114,58953.81109840512,69555.39126069013
19316,18559.920595214684,7763.596608837911,21501.251758909315
19317,32604.70239266391,11508.050037040783,21336.177595169876
19318,135925.98875995335,113898.80081402481,110857.21823911738
19319,47430.07806922143,66549.62616515237,78128.68118839775
19320,36512.65893142587,39118.51857924891,61817.679662157585
19321,37583.651664274505,58260.181492532436,67980.25884228341
19322,57199.402408770715,76082.30223772982,87864.4465161184
19323,44080.147616252114,66867.86495737452,72805.7528221599
19324,28881.538573246304,22957.004108091565,47770.3602456749
19325,91313.82987340735,109258.72162171706,121999.37821793146
19326,89131.29898158101,76005.27944402152,58433.747923197356
19327,45190.35004490477,67593.58688342063,74281.80239851937
19328,61932.53146501053,81736.67056509499,92284.26597127337
19329,80547.2807601933,77331.12328726142,51960.2851507109
19330,102346.27183074463,83159.07726218506,107110.62412032066
19331,17086.30147376015,37495.31457565422,29994.23308482917
19332,80741.1188714923,57767.018759268816,59594.32641765723
19333,61069.37878363195,36538.93407056009,48300.257305828156
19334,56813.29326816563,60890.41466630461,83669.1647309513
19335,62719.31025988414,83320.86121343363,92709.2689089162
19336,62719.31025988414,83320.86121343363,92709.2689089162
19337,51828.912008602965,70371.58002490764,82597.03589259967
19338,86273.8018127769,75967.85977141932,102638.53513560456
19339,53581.767367352804,73999.07822134436,83793.16262196068
19340,36246.71292125592,40391.87180074528,62430.3146310587
19341,45287.87670413173,34979.31394152945,61471.08577803272
19342,22311.385183894836,46868.192222731166,48664.007457964966
19343,87243.79495628012,104165.75194379578,118086.79629990272
19344,11266.28134468255,35270.48185722323,34716.018111258294
19345,42254.549574380064,27551.937449259105,54216.368158075245
19346,84709.36008054933,80385.72976111947,55561.36787423799
19347,59175.1097351827,80571.85387431647,88742.35958186958
19348,89040.6766757784,104526.06056577916,119928.43355033318
19349,83555.91306172265,69876.5095839602,96282.30177610957
19350,57160.308154418184,46460.98194327736,26398.039698617642
19351,37406.53631627905,46925.145603948185,66300.81481008731
19352,39358.69777594113,15154.677416738507,37331.12774135057
19353,57563.667642655186,73630.47925526187,88441.72060962235
19354,98196.4062136738,100378.94990806567,124511.88305102597
19355,72997.39740719492,53383.3322914477,46878.7558740749
19356,110831.16956406203,105740.87545046098,132042.15119782306
19357,87343.81150450742,105517.2348288279,117996.34496142933
19358,25442.521276585714,12149.595918407305,37929.87340928529
19359,58937.159283681605,56818.355500245656,81962.00273753935
19360,84498.05754269299,93679.90377380035,114059.85771734154
19361,67552.9159071826,81954.47622772577,98314.60260346284
19362,74103.18782477648,61411.74582155249,88000.02780967783
19363,84260.4243284055,61731.08563649412,61865.08192957474
19364,82592.03522951447,64689.85964329347,54280.243925606876
19365,103493.88676655314,103065.3484428933,128185.75583166178
19366,83370.45148894221,91961.34559543035,112704.91676247028
19367,54078.05015902167,30586.82413564495,51898.01791216212
19368,47727.560640142816,68003.53167700599,78088.38692225114
19369,53368.07885415479,75281.1035288458,82666.46129216337
19370,96165.29729576988,83228.58926860253,65394.63073160892
19371,14500.858340054092,11054.239833440899,22526.976405196834
19372,51999.28745297554,33018.53601192347,27793.17613435331
19373,61964.46548937413,82824.44230920331,91824.28924940826
19374,58124.31533258606,40412.54445280709,31385.001355390046
19375,45879.60103992827,66724.31184337285,76029.4070996453
19376,37710.60305434742,17677.188482287827,43766.51673819665
19377,137325.2724448939,115897.67837289316,111325.78845921293
19378,18115.674211803034,42776.908858882445,43522.276967916245
19379,54409.14851020015,74971.81536254435,84541.3869412513
19380,19194.245343158895,19647.82687798621,11861.76772474558
19381,67069.53163139915,86885.1022464259,97363.51093232557
19382,74394.69755322537,62611.3308661707,89258.59727302704
19383,57549.69438206434,77987.39916129604,87693.1531475894
19384,83314.59001049017,78022.19240225966,53689.187011116665
19385,140230.25737878232,118467.36541623961,114672.96190134717
19386,66290.96339025364,68647.93621528312,92354.51316515208
19387,143297.63962801668,121552.15424374906,142199.1048458996
19388,54020.72897858787,69039.68407650701,84796.0277151129
19389,30659.986985854553,55316.76730283053,54742.72346879115
19390,86365.92793530959,83032.1908502031,108845.39149705143
19391,79922.07165714333,97921.43023650869,110639.12544618045
19392,83389.87158427927,59034.555041235166,67008.38042074071
19393,85074.81301377097,101507.38204951175,115953.7096202337
19394,73610.08453057476,79204.57533696026,101531.80851202489
19395,13127.102580079669,25945.20133531819,41410.35392304038
19396,25017.877547355016,49662.898387603906,48731.31356723844
19397,81923.9518060254,75715.16595052466,51909.242698574766
19398,39097.193842108914,37685.70182588832,61979.8302184621
19399,86109.24826655915,81959.49304819091,107955.70966628825
19400,83371.68270537248,67845.30550715698,53541.95330418447
19401,99064.65465925368,80669.67214592517,70644.9803996294
19402,53793.1365959823,70827.57500530807,84682.2524998098
19403,75433.13568845921,51915.349685597466,71324.41279977212
19404,17863.74327580378,35289.39427231303,48472.74208558743
19405,53596.32572952869,40208.5722090067,66858.60452271205
19406,15463.936846372457,35805.67976508046,29092.686768219828
19407,91997.02847158583,109657.75729528803,122732.9759784786
19408,30751.18669144259,18670.37935476233,44869.30294139786
19409,40568.14386359103,36948.422570217495,10751.401930228727
19410,55371.60306946862,41354.41569985218,67954.08845243562
19411,14835.850988397387,35403.41219331583,29205.333384881425
19412,62729.623096450945,78909.45494226606,93617.75642928702
19413,12354.556109825726,16236.779026656941,19824.012772217404
19414,94424.43768548763,92092.9733937827,117712.38460061797
19415,91712.21813757811,99142.97027085665,120647.91182512787
19416,72868.96227060657,50294.19690163589,51461.114692144874
19417,12289.041137867276,30332.26134328171,24710.65600223688
19418,63751.233352311036,78296.62733474327,94515.25343900417
19419,95199.78955108936,92135.11636877002,117945.98403457805
19420,71976.32165137549,63055.46522480093,89653.27004348142
19421,19604.016601640804,37866.48908218362,50410.73948975185
19422,70077.5526503045,86499.194221393,100967.46307757613
19423,42685.61189485512,20999.382022309765,25845.1979164065
19424,11816.009250656434,25368.3814691468,40207.524038026604
19425,54480.09742184509,71751.99337794898,85361.15944145032
19426,40756.30990786145,16514.003244979016,38232.3625857505
19427,75800.81113092769,52563.32061644467,72584.84516813984
19428,91882.84493939462,77022.339472282,61628.52340319289
19429,61622.474507144274,55719.317527318606,81824.83636714231
19430,106712.11335268586,87096.28195486595,110641.2907222861
19431,90297.47257782398,104917.76506215754,121141.32343336589
19432,103970.7849631606,84197.67498137538,107665.5744529741
19433,42763.28405393236,63110.033101597444,73181.12339216724
19434,78254.67780532646,54397.34133920595,72693.96112421015
19435,38107.612747420106,14799.543917220812,26946.055367753765
19436,52900.07028324364,67227.63574120644,83565.97909746198
19437,28304.112586313313,20159.02729133938,6684.087956813973
19438,46700.00313250401,69233.85887624386,75611.28531293065
19439,67110.34467833997,57612.741586734795,84229.57976105034
19440,18418.51547249753,6518.210207504682,27259.668150869733
19441,73152.66921137564,74953.74558730208,98987.31167766528
19442,50503.37495614129,72956.39797901707,79379.63920756825
19443,26922.503167284416,12755.87835467569,38885.95047968937
19444,50742.070770988656,72977.9694605125,79824.5750722956
19445,21894.33716358561,46550.44360043577,46390.93852884896
19446,47412.08866602783,31690.89536838054,58225.73416388475
19447,27413.17075733691,9483.8670208145,36057.28703578278
19448,34324.45243568727,10968.99635840163,25573.968766298614
19449,71314.9649768951,63578.94369584896,90060.39455258794
19450,85841.00776962536,82782.23105391327,108524.26757293931
19451,51507.17430824142,28323.743386223032,34974.02415840392
19452,102234.26418000697,82370.48544385836,105797.28513456584
19453,72645.00408054351,83215.67359419331,102573.81338042795
19454,46797.229553137906,45489.521997974436,70068.65799933017
19455,61001.74974354523,41450.49451111474,66342.87443033159
19456,70804.94166487704,50635.998099472825,45550.51218790826
19457,72399.48153811693,81085.38478150402,101666.1231253185
19458,85829.64645020058,62140.70090019785,66354.4804937815
19459,47343.51983311908,67595.62421258484,77719.48216832688
19460,44933.696758828875,20654.25811253971,34061.43808962678
19461,49039.14539270878,31369.927557752108,23903.529691068416
19462,124061.05382930217,118074.56857079167,144543.3834668895
19463,68202.12108208754,47308.23331094114,70905.94587329066
19464,67539.1017698663,60527.82631210542,37079.42805747925
19465,59859.77209909298,78603.8895689713,90535.2344349482
19466,42259.70117273728,63580.83965746868,72242.56875358275
19467,60394.4914432845,80215.92498744566,90756.68554648529
19468,51192.15274810318,74070.61217376201,79558.28828677749
19469,52696.979193107945,51212.095159387674,76021.80801015526
19470,40642.769799825626,16308.880936968808,31573.812005805743
19471,41869.88810757755,48522.487632459335,69628.46767114775
19472,30591.462359107838,22930.072526687636,4556.730912727319
19473,23714.39474947723,48376.650506512146,48280.31639009283
19474,91472.1330129528,109283.065198459,122182.95785292849
19475,72336.26158632297,82969.20338268901,102281.6954631555
19476,62863.27589076319,43774.93083720214,37054.39409928886
19477,57355.21794508062,47905.678114871946,26467.067412130218
19478,84198.41686203457,91383.56404695395,112967.95821944826
19479,69513.06318633903,77767.89353073544,98575.96466427467
19480,42608.275920458684,64012.20165268116,72534.42729558398
19481,124682.59229504898,104425.82875833548,97458.66886186172
19482,19713.63546100027,7950.197773638868,20184.201682471903
19483,19776.103349192803,4894.087757069757,25498.457033648046
19484,31262.82202279781,28277.643962719565,52535.865398312344
19485,48960.703529461985,30349.976732093164,25015.69064035034
19486,57831.51079914142,46893.65114520275,27099.45024659077
19487,83474.24840231324,99765.8831441884,114359.68623335926
19488,51147.30540073443,41607.132761435205,20320.33639489976
19489,60738.74578585056,78891.64344861858,91515.57239476874
19490,103730.09477302109,104154.84076673021,128990.20752861814
19491,74931.75202741615,90492.19721364048,105811.90521128145
19492,91863.02911872159,87765.49971449378,113789.43554836807
19493,56342.41707096877,36289.882580186204,32735.970643220102
19494,30803.92090096826,19079.496895818706,45230.17958964307
19495,68125.03395432212,85038.50553807504,99000.74781760298
19496,4548.132909626389,22899.75435458306,33287.41282945059
19497,90842.43775990544,109715.99603720196,121294.13800999701
19498,92702.47605386513,95416.6676292848,119285.78283980177
19499,58824.109327256134,80061.20471540107,88505.29325446206
19500,61780.2286574343,82704.29685502435,91605.70084942729
19501,15148.217749235684,9518.183474291753,25926.449002757166
19502,16568.299233734546,36366.17867297306,28650.522310630367
19503,55552.665893463,39623.856537874664,27492.79917293576
19504,86658.44774709166,99849.0436900653,117311.79481495748
19505,25000.823855414765,11327.542289604526,37080.614040017856
19506,30342.023822721258,16236.0696327264,42662.302195464006
19507,32922.59374675477,8268.552769242633,29666.845332437362
19508,42376.12984766096,48378.58211327059,69829.26586702667
19509,56756.21394723481,70297.42319570336,87308.66129725215
19510,43511.0469835952,19276.947227515004,32904.956693823326
19511,77240.0345920005,83780.84282966974,105653.52937995513
19512,24679.89672739985,29858.909442181874,10809.654219589409
19513,51623.400730582034,73957.47261441819,80587.24119299989
19514,94382.61431071602,70346.65224416455,75708.82479015487
19515,19767.30110721977,40473.63763581971,32050.74828541178
19516,78384.29358609002,90488.99412387011,108777.44421050906
19517,31137.455146146724,48230.63150983114,61974.403175289226
19518,74669.49439754865,59228.48708124782,85363.5590937381
19519,60095.09952249054,78410.27645579328,90849.90071851814
19520,27903.538679086298,52562.59620118516,52226.36280792887
19521,58253.650006067626,56185.021781841344,81300.18539211286
19522,100184.4313544415,85171.65256146759,69886.6553608017
19523,136309.09306614354,113171.921623618,131423.73263373118
19524,85395.89034110651,79902.38831053434,55705.49257599727
19525,66568.2998018705,71463.7218134689,94039.1619835227
19526,42878.572430725195,64493.653217576786,72666.562959382
19527,88576.07266121429,90138.80009384624,114437.61603976351
19528,60411.37674280735,81504.3365606018,90156.8220896415
19529,44866.352093273155,52785.52835482769,73317.90608536103
19530,75310.97087329923,57967.06624626717,83479.79986736564
19531,47162.61022190798,31466.939674750687,58009.04816066626
19532,53424.43454470382,46901.02411187373,22847.432535175143
19533,46829.01552341971,40498.656771385264,66403.1306733248
19534,41912.20947107069,47360.80546818855,69063.0187823896
19535,32097.65138469649,20186.725261124102,46449.5251285309
19536,28649.8098646723,46089.15375205434,59495.40164548583
19537,85422.33441143153,98109.59685773253,115977.8523916094
19538,77830.1016024722,90182.18463709427,108277.10163541844
19539,14437.338676325484,31374.775010517515,44711.02092998982
19540,73927.8717647156,92547.54500414238,104542.18437283288
19541,9889.756306201522,33791.31422741286,39808.104567055896
19542,66699.63868739997,72481.15959474133,94617.37035650111
19543,98868.96336859414,101848.08717320772,125652.78645975419
19544,78026.3925859066,84243.9274263625,106298.7956470068
19545,6194.380236304068,20295.86761902285,32120.082043525555
19546,58965.06590625925,73546.34746652958,89710.20492029039
19547,53404.503198226375,70103.96451763304,84295.17153855176
19548,47139.504108781635,23800.98139884434,32272.51992384533
19549,34279.61976173192,13802.229171628658,40053.07107619436
19550,44965.30069687199,67394.83883606624,74038.7619574839
19551,89829.1810246591,83186.39494156488,59734.44938694107
19552,34115.87816742139,29157.22994076473,54180.651644166
19553,34115.87816742139,29157.22994076473,54180.651644166
19554,48009.6183617594,41563.04831858895,67521.97982930084
19555,22624.74158143269,2871.0019017035193,24269.280249931766
19556,52281.7022870024,66870.039739151,82985.14345701363
19557,19379.797024886837,42862.381744049824,38464.23582201972
19558,41269.798463444415,63080.87835381654,70971.78820192987
19559,61122.80242312134,82152.51128870684,90895.49282814955
19560,59514.44384223155,79515.60102423214,89818.59615840633
19561,57095.252036539176,37056.27396230267,33336.77557624303
19562,51154.427352677056,73993.26005409872,79571.96013511585
19563,22446.29628656226,18296.902827768994,9753.413514511954
19564,80534.52196968945,74664.16245676966,100946.4560571226
19565,112461.16375374561,103607.58470471967,130272.96101814276
19566,110334.05253519681,89082.71504683072,84641.93503236872
19567,86011.53714001836,63524.10063012121,63420.53631289247
19568,49730.75120991708,65058.55301496876,80518.64430444883
19569,50012.58408911224,55471.003774994104,77430.35729514904
19570,47097.589760782044,69923.99480511753,75667.63393243916
19571,23495.045063585025,14344.039823216233,12474.789210448354
19572,23501.331134068074,41642.96804668273,54354.9872805881
19573,65252.792918540574,66005.47344906203,90318.51226633745
19574,76238.23405632857,93581.94727458301,107062.74289325363
19575,63060.265847019386,83921.85590935951,92902.69156917716
19576,54504.64843827699,49649.8099581003,75416.74867134984
19577,36722.678899640865,16620.620033285468,20611.881555695658
19578,9649.618748515562,28700.446874159494,25595.73412987714
19579,80624.4462096471,92628.06319363043,111006.55371079856
19580,50078.390161736395,72336.7271654276,79158.48641493602
19581,70814.5174517111,63674.381973190306,40362.14723405258
19582,64395.23474779423,80378.73176850185,95279.56093542388
19583,58607.41723329729,47691.24730858448,74345.43808414355
19584,49984.68313215945,64802.805071712755,80705.79259380056
19585,62574.90003344167,81071.6486141626,93282.89943519807
19586,36698.62457905476,53645.20886321099,67561.90696763193
19587,68964.07535525954,52674.597308662196,78675.23125425137
19588,75964.48684893902,90867.18699571461,106805.42908520206
19589,21041.48242659228,32405.684590621197,17837.20739323826
19590,14979.825574281223,35689.189627283544,29520.492141900504
19591,94969.2984826791,92488.93328349882,118151.28037140245
19592,28251.91912125121,23095.704227076723,3628.344699590398
19593,76827.9307132642,57624.320830708464,49997.84095036206
19594,95292.1196055761,74290.65697961983,69739.524471865
19595,25385.636594737705,5579.271270969592,21404.226719773877
19596,78197.75719957762,64974.167124445405,47630.80698412419
19597,73732.36304232554,67919.12016369087,43768.77719863912
19598,58799.11858739602,79693.00591933851,88689.2577351855
19599,20191.091183601256,43819.48295069631,39509.65971046237
19600,22886.689069444932,42299.643295597394,31374.804453193407
19601,45774.2014813404,25478.167526461508,25279.764379134678
19602,92086.57279827942,87339.16389672433,113494.94615241741
19603,116813.93997582843,96546.85696022464,119342.54040996631
19604,59075.94119832784,79742.61524216432,89084.75099978458
19605,43342.38453396813,41588.81125035178,15032.060313374739
19606,80999.34651453061,96810.58602746717,111889.78651723986
19607,83005.24270343572,98497.94459116267,113889.8453390618
19608,107154.37103077015,106657.24608281664,131821.96220407216
19609,107189.76286057319,87449.1735052689,110883.5114731339
19610,33488.8746391588,50696.78117422553,64352.242590503025
19611,95880.23835912721,71711.83048101849,77729.40254638255
19612,31925.084952426892,48731.29592500113,62740.61621636263
19613,68080.90033998202,60671.945281341585,87089.18463458968
19614,93404.50086078682,72705.33697363778,67520.81355956764
19615,25799.120697208138,29701.426551694163,9377.757864053938
19616,17932.385007335724,28741.768595885143,17049.333409752933
19617,49571.50821207318,43798.52567105081,69657.37621340097
19618,57465.53774193412,72455.7636614962,88255.23271610038
19619,73897.22780477635,67250.36567420795,93606.38699907785
19620,24075.95144537316,48696.19491345677,47534.57045750942
19621,64572.57734248254,57106.173434195975,33954.99792668957
19622,75053.0380385093,89325.05335241249,105825.83186686048
19623,58047.11248622698,39907.89288564284,65578.94829661919
19624,70548.86590483887,80140.6074267318,100130.99581521773
19625,59169.20870627875,80326.045481843,88895.77834528885
19626,28648.557670096674,21493.056899938234,46571.08698918807
19627,97607.36197251495,95087.15950126066,120777.12043808679
19628,44811.008110424315,63891.541937053364,75542.10729655816
19629,65912.45584207479,46513.99946341376,40145.91321047325
19630,78057.32999410109,80532.78402255355,104355.39237657728
19631,19791.967633010107,44209.39346423366,47186.7229275771
19632,47521.39854287468,67691.9452043003,77924.61440690611
19633,111247.62062388619,108261.73227326339,134140.6361965043
19634,70591.92206204399,53944.43058706767,41876.80629986399
19635,55832.03002367607,77830.56907787386,84999.23504971738
19636,31535.0771762453,56093.85054959879,56799.3687298783
19637,86819.17227401542,63354.499905067,66575.26499042558
19638,77131.77830022053,67513.39695953483,94165.96156506264
19639,111908.56870508089,103276.6945798217,129935.80158134596
19640,62798.205553629945,44619.483232236256,35996.60395898188
19641,94226.96516496982,70416.49172296282,74683.88908422652
19642,89756.4978863379,102831.5848077283,120400.76892852217
19643,81858.98020953365,92820.72270278618,111975.33340700112
19644,131481.22738657438,109489.31565055721,129952.68242695539
19645,68266.68802013685,50122.816133495464,75468.86045922349
19646,72386.4106931346,90596.54253614969,103096.74511143769
19647,77820.38476401137,80531.39906311505,104252.58761600663
19648,11864.079359527173,36005.822955554795,35541.72472246141
19649,36063.085564436704,38918.49601353764,61491.00217798802
19650,240353.58137609754,224419.41120847026,249385.60298786344
19651,73148.15730917006,57158.12498788256,43880.58795901391
19652,39997.38610957265,17239.757834971748,26591.1169416648
19653,38954.23812200658,15491.95080641454,39186.03721085488
19654,11879.485529956053,33407.852468973135,29617.738100836625
19655,15695.773308445909,32027.781066046406,23151.680776175835
19656,64898.68426229394,46904.52731337183,37711.338551199864
19657,37584.228770244736,16550.3834495356,22357.754087285015
19658,56528.64340218483,37929.782574084755,63476.0288317048
19659,55616.19097604792,76495.84417171394,85567.21232556376
19660,63717.041337311195,82081.25827294035,94443.27127096179
19661,66986.50202540676,84360.29636690104,97832.35715375507
19662,57391.974868529665,76140.01774538137,88084.22794888057
19663,132180.04529851594,110220.7445997231,130721.7864324789
19664,7273.156587492064,17399.548188430595,27805.176629978476
19665,64098.14810005784,83578.06535095436,94541.15729306029
19666,106968.05389076321,86508.36294217689,109300.22826201362
19667,36128.4791330301,55234.98042020841,66937.27363144417
19668,145853.71581831068,123924.52951941142,120469.95116523812
19669,13875.456580341724,36193.32484051465,32062.207115329074
19670,78482.90793291434,87862.93823803884,108066.1220019533
19671,70839.0374548551,82294.23606844418,101012.7354608514
19672,21432.80686677938,3551.8753869705333,27314.181653631633
19673,58045.80371046732,39894.203447071064,65560.62033225138
19674,27400.530161587838,46101.61996507451,58291.047815769416
19675,146021.2542303721,124125.79891853052,120582.05107164297
19676,81354.74032006731,69902.24472120672,50485.915143280115
19677,109162.7144629533,89367.34559503435,112720.26968136363
19678,15730.3858785048,33259.151147545184,46259.212196674875
19679,42606.78971160981,19681.522745330643,43418.405149505954
19680,129430.61343033923,105887.24162497766,107790.95250435377
19681,44079.22538624295,47988.38151569303,70480.68953060092
19682,29335.72623857037,37863.16683843248,16952.393678612698
19683,15350.78714225711,34288.333253866374,46142.924439918614
19684,69604.73239132337,81749.44802217893,99948.87498101215
19685,51018.37116055865,73738.67877098039,79584.26761983466
19686,46016.32991227423,30873.26309005201,57483.21042896729
19687,47657.54010563367,67940.64898802443,78016.75941856294
19688,26345.45205425392,44146.456447171244,57199.97228656879
19689,65866.61507222618,45421.699551278856,41473.52582997836
19690,56778.378993454506,78158.43894243482,86402.61769967427
19691,90766.0843358113,84391.044164936,60775.68799924187
19692,72386.4106931346,90596.54253614969,103096.74511143769
19693,131717.14233442035,109733.8688795255,130206.3828527929
19694,91587.92006610194,67315.73230301237,74200.83352094288
19695,98882.44676915175,85946.01497358418,68099.8477009944
19696,64793.751836343195,53600.17382514082,33998.34916780245
19697,6169.308741449076,21762.830601083206,33642.70689261877
19698,67760.45622874494,49583.80423376644,74929.72433568725
19699,70544.93061029108,85206.88305950018,101348.52857168984
19700,58907.20754186561,79891.17132173348,88743.60828619699
19701,56953.24761489192,77915.1028987909,86835.40769735351
19702,94783.13380443466,70702.242317502,76283.47750266548
19703,70580.87016576937,54009.28092373983,41812.50103217288
19704,14092.863811454923,32216.13267695859,44672.810856871736
19705,62808.04466118922,81402.3376802064,93495.15662089584
19706,33533.05788161012,51639.45331792741,64423.898573899794
19707,22507.45868308588,46894.55479143391,44406.02315733483
19708,34937.30885081421,36396.511545962836,59448.75877005666
19709,68260.1752555979,60422.70967476801,86894.94285843529
19710,67901.78356897604,74193.29998382725,96082.0755736505
19711,68022.40518202989,49903.18432399068,75267.19222226735
19712,70157.59864275833,53949.537500473736,41162.786524305164
19713,62218.326838449284,80334.30099042528,92993.43374100742
19714,46943.71918450331,22936.131357729988,44068.290332360426
19715,54096.08500466099,70101.47990664249,84963.44217213026
19716,36923.238462319874,15383.680107703916,22979.567690813903
19717,44703.318042727566,63794.071762455555,75433.52258104288
19718,32959.584493050235,12211.992844207625,38516.15502602086
19719,48122.627694770286,24055.779243735433,44818.07346949278
19720,65648.68001675644,47960.04536998944,38109.05047014444
19721,104364.19361885086,85277.50269067204,109265.44113072514
19722,26470.61308228091,51129.1984131373,51000.809229560364
19723,74641.42443184428,56179.17465344097,47197.06483092103
19724,81417.46845810863,83002.99520122237,107221.44059762618
19725,45260.4572868072,64654.124452089636,75921.74177445156
19726,79777.08181223116,81533.60103179926,105666.93028247204
19727,56543.48059771104,38260.36797308029,63931.00368383135
19728,55559.650121977014,76070.01143321375,85698.67358860053
19729,76838.23811822775,87942.11724975947,106960.14878049084
19730,18001.725244173467,42660.13629382863,43871.114644044894
19731,84844.58359247558,81173.89077466735,56046.386982041964
19732,83513.29787303913,59144.630351830085,67207.37070024574
19733,40779.440003146876,20521.98559537028,22418.902758387416
19734,62342.32479563969,41302.29179359262,39291.04953244113
19735,131731.13269865472,109737.72747017468,130194.59324915805
19736,74015.26541183815,92968.36641652943,104541.55315983322
19737,113855.78714281238,94000.74842036693,117221.76916163624
19738,32595.53630340648,49563.70241411964,63433.48634017455
19739,89840.82695307894,102969.1519987347,120494.52807065866
19740,71337.40918390371,53458.60077930369,78839.13231123563
19741,48877.757533718905,68530.60003025294,79429.7163219437
19742,21200.604231956037,45733.23340329157,44314.927249370085
19743,64628.23302640324,52668.16477378353,79331.55856394621
19744,76414.30489434073,57907.013976478614,82852.34442362086
19745,64539.7643712731,53354.3259985632,33746.07155762613
19746,68012.17801743183,74224.5591853901,96156.63676060103
19747,68031.61425441108,49953.43759629037,75335.31505243405
19748,23433.7437066833,9612.45051515462,35000.253752017
19749,24712.7231440138,42579.74284712752,55555.993784708284
19750,21670.17737848565,46199.62439797491,48281.47647104865
19751,109200.54831955659,89650.9380032498,113205.35951042229
19752,107048.22397891764,86290.66407219083,108780.0168179318
19753,105045.68998616886,85747.85413419678,109569.60158688367
19754,66931.10980148744,49341.179821369355,39201.69608049232
19755,12894.889139785622,32798.59075699333,43741.30957943402
19756,19555.039461613636,32399.97192356312,19438.142651567545
19757,68278.10692425651,50185.28146924412,75553.73100799945
19758,36056.296644827984,55170.84072457737,66864.68089989957
19759,54664.709962360444,67973.78611898977,85149.07874575099
19760,67672.73945624348,51012.39906092918,39134.58397149466
19761,49572.10427704549,67166.676480841,80448.2027329874
19762,68253.62612846537,50048.63214729854,75367.47224645359
19763,111630.64860764843,107221.44412585405,133404.99704546915
19764,73407.44264239249,68412.10829601073,94476.68434389262
19765,59485.66727237777,76075.80975213858,90376.93157709099
19766,72061.56311191991,54090.79602916196,79412.04885805631
19767,27975.619186079788,20614.005874404975,45659.95453872267
19768,86937.69572106005,74654.41101481703,56123.36829218977
